,CustomerID,recency,frequency,monetary_value
2317,15238,29743320,52,1056.54
2318,18281,16684020,7,80.82
2319,15791,28518480,76,1604.4400000000003
2320,15852,16167360,22,160.71
2321,14241,16428000,10,213.70000000000002
2322,12701,25410060,53,797.71
2323,13242,22566420,13,270.4
2324,14924,11062740,10,310.05
2325,17058,25235220,62,1179.89
2326,17630,17638320,26,503.5999999999999
2327,16965,12714120,26,201.19
2328,13229,12800460,10,160.95
2329,15063,13841940,5,370.79999999999995
2330,15333,14274060,16,1028.56
2331,14619,11609220,22,379.50999999999993
2332,16933,32156880,49,530.08
2333,13990,13848780,16,311.3
2334,17658,31375260,23,485.88
2335,17556,14523720,6,157.9
2336,16399,30613560,73,408.57000000000005
2337,13548,23955840,124,682.4099999999999
2338,14198,31910880,44,663.4999999999999
2339,15172,31548300,110,1624.0499999999997
2340,12840,19875780,116,2714.269999999999
2341,13835,30093060,55,834.5700000000002
2342,16266,25933320,61,861.8899999999999
2343,16325,28454580,20,510.54
2344,16258,28357440,135,5203.509999999999
2345,13258,31280700,38,698.58
2346,15314,15055980,24,327.97
2347,14891,19474920,33,554.38
2348,12409,25495920,114,11056.93
2349,15625,23615220,68,1504.5600000000002
2350,16942,31205640,283,1894.11
2351,17384,30612120,15,336.4
2352,12684,31627620,105,2283.63
2353,16837,29570460,166,3167.7300000000005
2354,15237,32145600,99,1412.3200000000006
2355,18150,29492580,37,566.5799999999999
2356,17268,22988400,6,763.64
2357,15214,32154060,110,1661.4399999999998
2358,12355,13756980,13,459.4
2359,14691,29649840,71,2114.33
2360,14038,25506660,93,1554.48
2361,17883,32001780,145,671.77
2362,16193,11848740,19,314.45
2363,17631,32145660,39,528.33
2364,12535,24366120,34,716.3500000000001
2365,13995,30952560,87,1383.4900000000002
2366,17394,13323360,4,203.86999999999995
2367,15258,17726640,34,623.1600000000001
2368,17176,14876100,15,306.13
2369,13546,31213440,98,626.99
2370,17265,20312580,127,562.8999999999999
2371,17928,28358760,23,212.54000000000002
2372,12656,30777360,130,3982.72
2373,17854,16271700,15,311.26
2374,15907,31982100,249,967.4499999999998
2375,13658,31456020,112,2421.4700000000007
2376,13657,31377960,16,382.14
2377,17124,16263360,32,298.89000000000004
2378,14628,24388320,24,671.96
2379,15134,31019340,73,1387.99
2380,12354,12199500,58,1079.4
2381,14583,31809960,330,1052.55
2382,14705,15135180,1,179.0
2383,14338,18603240,34,554.2199999999999
2384,15679,30181980,110,781.2799999999997
2385,14149,13925280,40,259.43000000000006
2386,12976,14002140,22,738.6
2387,14280,15300660,8,134.04
2388,15252,29135040,44,740.78
2389,14700,29484840,115,2235.3
2390,14853,31540680,10,463.05
2391,14489,14365500,30,463.38000000000005
2392,13235,14001720,59,101.16999999999973
2393,15826,27838680,69,1649.3600000000001
2394,12516,25577220,26,1312.06
2395,14286,30247680,285,4595.8099999999995
2396,14271,12802860,10,112.32000000000002
2397,14199,13411080,2,185.39999999999998
2398,12493,17977860,23,416.79
2399,12506,12184080,23,73.50000000000003
2400,15489,30328020,55,1090.0299999999997
2401,17505,18332640,52,1145.8400000000001
2402,15655,12124920,37,511.31999999999994
2403,13101,12031860,8,101.18999999999998
2404,16055,13222800,8,134.8
2405,17443,13314060,1,534.24
2406,17263,14277960,23,63.440000000000005
2407,15768,22299720,28,581.83
2408,17414,28525620,6,778.0
2409,14246,22735440,75,1474.0600000000002
2410,15042,15062340,5,135.93
2411,17217,12041580,9,113.5
2412,14819,26716500,13,272.07
2413,15098,16528380,5,649.5
2414,17601,11612160,9,116.01
2415,18232,25240980,40,582.47
2416,14622,16344960,21,320.58
2417,16617,11930940,5,151.85000000000002
2418,17522,32155500,73,1070.71
2419,16184,26731020,46,1155.5400000000002
2420,15376,28795080,117,1233.3600000000001
2421,16457,13409580,9,208.36
2422,15552,13501260,17,90.12
2423,13213,27400560,92,1518.43
2424,13283,27134640,7,93.66
2425,17731,25425360,83,878.1999999999999
2426,14844,26792100,130,3189.8100000000004
2427,16729,29155500,668,7076.279999999999
2428,12457,27235200,68,1917.78
2429,16637,29479860,72,1124.59
2430,13070,15657540,9,228.8
2431,12802,16420680,26,412.5799999999999
2432,15230,11599980,23,429.6
2433,13227,14872860,9,257.7
2434,14623,29482200,135,869.35
2435,13339,14947500,54,860.1200000000002
2436,12999,15310680,28,455.8799999999999
2437,12463,28271820,88,1303.6299999999999
2438,18142,19199280,18,1014.8999999999999
2439,18133,14021580,2,715.4999999999999
2440,15135,12123120,10,127.14999999999998
2441,14704,31292700,415,1546.91
2442,15212,11594760,7,88.94999999999997
2443,13762,14626620,14,4.263256414560601e-14
2444,12406,30365760,108,3280.7500000000005
2445,14920,13917960,57,977.77
2446,15863,30082980,18,68.84
2447,15225,12032700,23,409.4000000000001
2448,17410,30871200,64,1214.72
2449,14342,30430500,24,607.71
2450,13887,14633760,19,349.54999999999995
2451,16659,15921420,2,39.12
2452,17797,30344100,111,780.4300000000001
2453,17550,15226980,42,267.16000000000014
2454,13485,12115920,23,454.24
2455,14921,29652660,78,1316.0700000000002
2456,16261,30790620,124,746.8299999999997
2457,16172,24036960,69,1140.21
2458,13223,14963820,5,163.20000000000002
2459,18146,20144520,10,160.35000000000002
2460,18227,13492620,5,93.75
2461,18120,13756740,17,111.14999999999999
2462,18221,30348840,65,1033.31
2463,16341,30156360,84,1959.3800000000003
2464,15935,11595660,12,416.8600000000001
2465,12910,30261720,75,3075.0400000000004
2466,13492,20498340,50,1269.84
2467,12592,24302280,18,437.6
2468,13972,26191680,15,190.25000000000003
2469,18129,11253000,14,112.55
2470,12787,31450680,20,463.65999999999997
2471,16018,28878420,28,408.9
2472,12769,11671140,32,1143.6000000000001
2473,13572,14527980,33,1384.25
2474,12974,15210420,8,144.8
2475,13647,31462440,80,1670.22
2476,15976,17987640,98,430.93999999999994
2477,16117,15909360,30,232.21
2478,16880,29646420,178,1519.0799999999997
2479,18236,29720400,49,882.24
2480,15117,31016760,80,1550.1299999999997
2481,16298,30339180,27,598.2
2482,15729,15149820,6,62.0
2483,12863,27755340,6,504.20000000000005
2484,12449,30345600,191,4067.29
2485,15265,19203600,82,1506.12
2486,14009,15146460,44,685.9299999999998
2487,13740,11498760,23,350.75
2488,14262,31557060,143,2618.2300000000005
2489,14948,30271800,64,1066.57
2490,16358,32164980,110,2024.9500000000007
2491,18009,11942760,33,252.24000000000004
2492,15436,31217940,329,1122.5299999999997
2493,15453,32149980,286,1388.3699999999997
2494,15119,11061720,14,266.4
2495,18079,28364460,127,3651.9700000000007
2496,15704,20149740,117,2293.6200000000003
2497,15734,22386240,26,1339.4500000000003
2498,13544,28870260,87,291.4100000000001
2499,12695,31640160,27,582.1
2500,17455,14702700,8,131.7
2501,13570,11250600,27,239.49000000000004
2502,16230,15903600,35,542.03
2503,14647,14879640,30,243.21999999999994
2504,17531,21865980,15,293.45000000000005
2505,16849,16159800,8,124.57
2506,14339,12020700,18,289.91
2507,17970,14038620,31,582.5899999999999
2508,16611,16183200,11,120.99
2509,18241,31463040,105,2058.0899999999997
2510,14111,31036680,11,688.6
2511,18235,26092860,104,1796.4800000000007
2512,14375,16262280,75,257.67999999999995
2513,16309,24379200,44,686.6700000000001
2514,12620,31024440,92,1339.4099999999999
2515,16370,25169340,228,1320.5599999999995
2516,14173,31375680,29,450.84
2517,13577,30091980,85,1658.3
2518,14834,30765840,70,1698.35
2519,15594,30932820,104,1767.5299999999995
2520,15969,32064000,21,582.9000000000001
2521,14132,32072940,201,3580.1299999999997
2522,18040,30606840,19,357.20000000000005
2523,14311,12828180,27,229.71000000000004
2524,16529,15843420,30,455.25
2525,17289,29561700,112,936.16
2526,17054,29824200,84,1353.8299999999997
2527,17578,15822960,6,124.73999999999998
2528,13510,32160000,117,1785.16
2529,13450,29993280,71,2043.7199999999998
2530,15402,19453860,42,626.77
2531,16227,13334460,7,308.32000000000005
2532,15292,14884440,25,180.93999999999997
2533,17574,11323260,8,185.64999999999998
2534,14561,25762380,69,1080.7599999999998
2535,17697,11862840,19,338.95000000000005
2536,16232,29472360,38,983.23
2537,18242,26025420,78,2232.49
2538,17489,27217800,29,376.64000000000004
2539,12982,11586180,34,377.2
2540,13529,25490940,15,307.76
2541,18287,28602180,70,1837.28
2542,15184,29740500,63,406.76
2543,15267,30353580,11,1717.36
2544,15411,30005580,100,1346.3799999999999
2545,17615,21015600,14,329.6
2546,15434,31554420,59,997.48
2547,12749,31973400,231,3868.2000000000003
2548,17521,30173640,46,721.9599999999999
2549,13437,31037640,167,3408.0600000000004
2550,16113,16444200,30,161.38000000000002
2551,15124,30332580,15,184.19
2552,15073,31457880,76,612.4300000000001
2553,16440,31635360,282,3640.67
2554,14859,31200720,59,1352.0399999999997
2555,16484,17293200,26,379.4
2556,15561,31286460,31,722.74
2557,16008,30247560,33,478.78000000000003
2558,16813,31556220,449,1692.9800000000002
2559,16750,28441320,95,623.9300000000001
2560,14421,27320280,27,813.1099999999999
2561,16076,31991580,131,2173.53
2562,17926,20758380,21,397.29
2563,16448,15148920,20,188.89
2564,14823,16692360,70,321.4299999999999
2565,16682,31895220,30,1027.9999999999998
2566,15775,11075400,7,104.9
2567,13427,30602160,29,582.6
2568,17245,14609820,9,171.45
2569,14522,30171480,17,974.54
2570,17527,27662760,49,888.8599999999999
2571,12674,31290960,91,1919.31
2572,12790,15659280,21,324.9200000000001
2573,12670,31388220,94,2986.1499999999996
2574,14273,27838440,29,559.97
2575,15757,26624880,45,714.42
2576,13391,14696640,1,59.8
2577,13643,29574660,28,519.44
2578,13741,26095980,35,666.3300000000002
2579,13561,13666380,14,141.86
2580,15743,30876780,88,784.4600000000002
2581,17166,28948800,14,189.48999999999998
2582,14905,18940200,18,599.9
2583,15609,16507740,18,270.03000000000003
2584,13549,30070440,52,916.1200000000001
2585,13516,30430140,44,1389.4099999999999
2586,14364,22905300,69,3717.35
2587,12770,14087220,12,1351.4499999999998
2588,12717,19203900,56,980.98
2589,15147,13402440,29,608.65
2590,17893,12806640,16,112.25000000000004
2591,13856,17717820,17,363.4
2592,15095,23340900,49,1364.6999999999998
2593,15462,24122700,11,234.60000000000002
2594,14152,25763280,50,611.0899999999999
2595,15251,31473360,121,10327.110000000002
2596,15813,14341620,40,1303.9099999999999
2597,14682,16083960,2,52.0
2598,15163,30689040,29,304.47
2599,13885,15921660,28,506.8000000000001
2600,18160,27329040,39,638.0600000000002
2601,12562,31568040,168,3781.74
2602,16239,27388980,21,372.9
2603,16614,16513800,26,506.18999999999994
2604,13203,31457940,57,869.46
2605,14482,30689280,144,2068.1499999999996
2606,13005,17288820,29,468.95000000000005
2607,16947,11927520,21,406.48000000000013
2608,18170,29398140,38,980.3099999999998
2609,16697,11436360,21,112.75000000000001
2610,17367,11685300,34,168.4
2611,16116,14518620,35,592.8800000000001
2612,16283,31808520,168,1531.5099999999998
2613,16446,32230860,4,2.9
2614,15116,30772740,45,1352.75
2615,16969,28874760,42,650.4099999999999
2616,17252,22209540,87,353.8599999999999
2617,13134,26009760,105,1740.6299999999999
2618,14148,12108960,3,157.2
2619,17109,29752380,121,869.6799999999998
2620,13711,13399500,13,252.06000000000003
2621,16832,16355400,12,199.15000000000003
2622,14277,30954900,228,3957.000000000001
2623,13555,25935000,136,4149.280000000001
2624,15891,12715740,62,524.52
2625,14423,13416360,3,265.2
2626,13737,14976360,30,339.59999999999997
2627,18135,29761560,20,681.9100000000001
2628,16469,30254340,182,650.4300000000001
2629,16348,29488680,235,1469.45
2630,17029,22732800,2,716.0
2631,13479,15150180,16,291.0
2632,17734,27662820,43,700.63
2633,15108,20051880,61,1291.7499999999998
2634,15349,18603600,72,473.8099999999999
2635,13811,16421280,14,591.75
2636,14699,13760880,8,109.12999999999998
2637,16229,24742200,47,1010.5999999999998
2638,15952,29386320,91,806.5700000000002
2639,13365,31536780,132,2191.22
2640,13320,26195160,110,1491.7000000000003
2641,12426,15480000,30,582.7299999999999
2642,16967,15919080,21,319.0199999999999
2643,13435,31818780,103,3794.4900000000002
2644,14651,26465160,102,654.5999999999999
2645,17345,30955020,87,537.74
2646,15152,31464360,278,4684.240000000001
2647,14323,22389060,41,574.2600000000001
2648,15717,12027300,7,150.3
2649,17955,15132840,19,557.3
2650,14591,30951060,197,1447.1400000000003
2651,18036,29484840,96,405.62
2652,15517,12116160,27,267.03000000000003
2653,17670,12617160,11,205.7
2654,17764,27916620,75,818.8199999999999
2655,12639,11679720,22,486.1
2656,16099,27924420,39,731.9
2657,14393,13427400,5,67.94999999999999
2658,13682,16090800,3,59.5
2659,13562,25237500,82,1799.33
2660,15745,31546320,65,1071.24
2661,12815,19533300,47,1063.4599999999998
2662,15491,24046200,155,3090.85
2663,14512,16085580,23,275.28
2664,16418,28440780,102,675.27
2665,12593,22911420,21,418.1
2666,13723,13509480,6,199.85000000000002
2667,13692,30163860,55,1466.8700000000003
2668,16834,12618660,24,413.46000000000004
2669,16647,17637660,14,214.06
2670,14178,31548900,327,1620.9299999999994
2671,15128,27062880,111,1419.5399999999997
2672,14542,16242780,5,103.25000000000001
2673,17234,16512840,14,149.89
2674,17991,12814320,5,93.35
2675,15109,11496420,31,463.75
2676,14640,30940440,113,2042.1500000000003
2677,16369,30700740,118,1553.66
2678,14005,31464900,84,2874.72
2679,18213,11843700,15,232.48000000000002
2680,13719,30956400,60,1041.68
2681,16644,16949580,62,833.7799999999997
2682,15912,16869780,19,264.62
2683,17501,13224060,18,288.59999999999997
2684,16463,30432900,85,1383.7
2685,15705,14886660,6,143.10000000000002
2686,17051,15486420,43,247.14
2687,14453,15832140,22,119.93000000000002
2688,16581,18861840,11,70.44
2689,16188,28439580,67,981.86
2690,13003,23163840,6,149.05
2691,14551,30690600,10,186.23000000000002
2692,14326,12019320,9,166.85
2693,16006,14013960,8,101.39999999999999
2694,17469,30862140,90,1843.0600000000004
2695,15897,15485040,24,222.05
2696,17015,29816340,217,1842.56
2697,13220,25506720,21,819.29
2698,15599,29992680,52,761.74
2699,15668,13486380,1,76.32000000000001
2700,14626,31537740,126,2757.0699999999997
2701,14287,31553940,11,151.23
2702,12473,29740920,179,2848.23
2703,13062,15749160,11,346.98
2704,14998,17571840,75,429.87
2705,17597,13836480,55,2044.3700000000003
2706,12987,25933020,30,545.0
2707,16623,11065380,5,129.45
2708,16990,13392240,1,179.0
2709,17624,31026360,50,843.48
2710,14584,17662020,101,1029.2599999999995
2711,18073,22397760,76,3864.4400000000005
2712,16963,16089720,7,110.55000000000001
2713,15508,15923820,92,1000.2700000000002
2714,13389,31296900,51,797.96
2715,14973,23009100,32,1314.45
2716,17987,16264560,13,198.57
2717,16587,12209100,13,225.14999999999995
2718,18048,14711520,7,172.29000000000002
2719,18018,22929060,29,122.13999999999999
2720,15386,16176060,31,394.14000000000004
2721,16175,24127560,58,1037.59
2722,12871,24993660,11,380.64
2723,16987,32000400,129,1625.0500000000004
2724,12596,27837360,27,618.27
2725,12700,31630980,270,4867.989999999998
2726,16624,25330380,48,810.5699999999999
2727,17589,27073920,253,2404.17
2728,13456,30761520,65,1737.8200000000002
2729,17974,30165060,179,740.79
2730,16319,13489260,3,404.40000000000003
2731,17429,21865620,42,512.1200000000001
2732,17972,11418600,31,136.04
2733,17664,30682980,43,604.6400000000001
2734,16628,29737140,119,2183.04
2735,15582,30158940,44,682.9100000000001
2736,12353,14635260,4,89.0
2737,14163,24735120,52,2445.91
2738,17115,31557840,43,806.9000000000002
2739,17828,31540080,82,1599.9700000000003
2740,12690,14517780,16,389.00999999999993
2741,13917,27999000,18,272.03999999999996
2742,12517,29828280,286,2464.8900000000003
2743,14593,30428520,152,617.99
2744,13617,28790640,44,544.1800000000001
2745,13474,11856420,64,229.58999999999997
2746,14397,32232660,95,2556.6800000000003
2747,13466,23612580,18,297.95000000000005
2748,17169,27946140,60,816.8799999999999
2749,16825,28956300,28,775.18
2750,15985,21629100,38,1037.42
2751,14500,24653940,7,356.85
2752,13131,30257700,46,1039.3
2753,16454,28437240,3,-8.15
2754,15143,12800220,14,259.45
2755,13867,29575320,61,1015.29
2756,13052,13931160,18,348.15000000000003
2757,17120,12120900,18,307.46
2758,17360,30775500,132,585.79
2759,16794,32174880,287,1201.5100000000002
2760,15865,28786620,40,895.1299999999999
2761,16633,30777300,153,2878.1499999999996
2762,12694,26196000,37,869.6699999999998
2763,17242,22919340,40,1135.04
2764,15737,31028100,81,1121.21
2765,17278,11421840,15,246.04000000000008
2766,18220,13316220,4,297.78000000000003
2767,14240,29654340,42,890.3400000000003
2768,14873,14102760,28,519.68
2769,17061,25930680,101,5116.13
2770,16823,12638040,38,358.37999999999994
2771,17723,21291060,10,3276.4000000000005
2772,13398,15655860,26,457.3400000000001
2773,18080,30670560,2,1231.5
2774,16103,31643400,48,1429.64
2775,16146,18683640,29,734.1299999999999
2776,14689,14266560,13,112.80000000000001
2777,14888,14365920,20,369.2
2778,13135,15301560,1,3096.0
2779,16483,15655320,19,139.35000000000002
2780,15405,15920280,8,349.1
2781,13484,11433840,8,313.79999999999995
2782,13055,26735460,78,1201.9599999999996
2783,12876,27316800,85,2218.0200000000004
2784,16323,15315720,1,207.50000000000003
2785,18072,18867360,36,0.0
2786,13632,30162300,147,2117.02
2787,15665,17735460,116,2242.0100000000007
2788,14759,31894620,102,1625.97
2789,12590,15832740,70,9861.380000000003
2790,14816,15223800,4,271.85
2791,15187,32153400,93,4670.08
2792,13243,14705280,58,600.07
2793,13686,16505040,8,72.0
2794,13308,30330300,57,1367.6100000000001
2795,16226,14710500,8,255.11999999999998
2796,17142,11613360,15,579.0
2797,13642,13666080,66,354.7999999999999
2798,14288,13935060,17,413.85
2799,17190,27227220,20,249.74
2800,16249,27740460,69,1800.07
2801,13601,28371900,99,693.3199999999999
2802,15630,28365000,61,1180.4
2803,16038,31637640,28,454.3299999999999
2804,12573,12641160,28,160.54
2805,14022,12809580,28,440.0
2806,13976,14431620,10,357.9800000000001
2807,13505,26452080,227,4282.88
2808,13417,31882980,28,640.83
2809,17871,14612760,10,155.89999999999998
2810,16275,15308100,33,559.8699999999999
2811,14655,31976760,50,1930.1500000000003
2812,12886,26444580,86,1351.09
2813,17047,24901260,65,1100.9
2814,14451,27061920,109,662.5899999999999
2815,15414,31454640,39,774.8999999999999
2816,17187,12715980,10,203.95
2817,13524,28786080,27,680.1800000000001
2818,14988,14009940,40,334.54
2819,15925,15491340,12,207.15
2820,13248,21528840,26,465.67999999999995
2821,16872,25601940,7,680.02
2822,18246,30252180,4,596.1
2823,12360,27759360,129,2662.06
2824,16091,18922740,18,315.06
2825,15804,32241900,274,3848.55
2826,15027,29641800,37,1051.9499999999998
2827,13962,30414060,11,169.55
2828,13482,12213420,11,184.64
2829,16877,31209660,159,853.72
2830,14837,24546720,110,1641.2000000000003
2831,16107,30762840,31,3204.1600000000003
2832,18204,26122680,202,1979.2999999999997
2833,16806,23353260,103,801.49
2834,17582,11854320,29,175.27
2835,13376,23701800,53,1019.7600000000001
2836,16007,28175940,385,1701.9400000000003
2837,14154,11606400,52,1345.6200000000003
2838,14191,32144220,263,4660.01
2839,12821,13764300,6,92.72
2840,17483,26628240,21,414.04
2841,14883,30679020,54,756.64
2842,12757,30945840,377,4227.7
2843,14931,31888380,42,964.6800000000001
2844,17588,23605860,23,1240.2
2845,16642,31892700,35,679.83
2846,14463,23784840,6,529.62
2847,16818,31371300,191,3317.9700000000003
2848,16357,29403480,34,658.8799999999999
2849,12447,11249940,26,476.49
2850,15730,26625900,73,1108.38
2851,15123,31639560,106,2199.3099999999995
2852,16763,16264680,24,594.9000000000001
2853,14597,31294020,55,883.1500000000002
2854,14981,10991940,8,102.11999999999998
2855,13508,11244720,12,110.97
2856,12363,22816320,23,552.0
2857,12622,12211980,11,180.09999999999997
2858,16610,13322820,6,75.66
2859,17174,13490460,4,59.9
2860,13637,27752760,101,810.4999999999999
2861,14515,30769860,101,2102.09
2862,13888,21952020,40,605.6300000000001
2863,14145,28266240,12,3148.2
2864,15440,27575400,62,383.68000000000006
2865,17866,19968180,10,325.7
2866,15041,17567400,67,180.35000000000002
2867,17024,28358460,3,95.85
2868,14552,19196580,58,165.07000000000005
2869,12750,21170820,15,275.88
2870,12816,24034500,29,572.2
2871,17660,20063460,45,196.0
2872,13805,27757440,13,924.5999999999999
2873,17584,31653960,36,1227.2999999999997
2874,15829,23703540,51,636.1400000000001
2875,14116,30592980,72,1382.7400000000002
2876,15412,17477880,10,190.53000000000003
2877,13116,22140600,31,485.19000000000005
2878,14331,21531060,28,462.65999999999997
2879,15014,28554060,35,260.16999999999996
2880,13563,24992340,49,777.53
2881,12919,31555260,52,1301.4399999999998
2882,17779,30433740,84,642.17
2883,15895,19360860,11,179.17
2884,15608,29825640,60,1093.68
2885,17759,30785760,95,834.9899999999999
2886,13937,17654940,9,158.85
2887,15802,19970040,3,-451.42
2888,16342,25769400,15,322.41
2889,16869,30339360,129,805.6199999999999
2890,14795,17901480,6,131.45
2891,17031,31283820,22,380.35
2892,15623,20077200,19,301.03
2893,14722,19549920,29,187.91999999999996
2894,13079,31912020,6,220.10000000000002
2895,15306,26713800,58,1174.35
2896,16178,20331540,8,197.90000000000003
2897,15494,30435900,125,1299.2300000000005
2898,13833,18507660,29,384.7999999999999
2899,13589,31031040,21,379.65
2900,16200,31904040,179,1080.62
2901,14400,20079540,26,559.7
2902,12917,21197760,2,594.0
2903,17464,18593580,9,289.96000000000004
2904,15505,27732600,99,3497.14
2905,14076,21106380,46,122.46999999999997
2906,16149,31892580,18,280.52000000000004
2907,13343,17377860,22,303.93
2908,12830,29042880,39,6748.4
2909,15467,31470660,53,511.88
2910,15746,20674860,29,182.95999999999998
2911,17750,31815780,193,1797.5700000000006
2912,14720,31808160,37,663.81
2913,16545,18065460,3,339.3
2914,14847,19448760,13,309.4
2915,14100,20399700,26,194.9
2916,15105,30702480,101,2298.93
2917,12397,29208360,126,2409.8999999999996
2918,12732,16772820,12,236.2600000000001
2919,15253,30873360,55,915.3000000000001
2920,13994,31977540,155,2313.14
2921,12864,20320620,3,147.12
2922,15578,18247020,13,127.1
2923,13681,30768420,57,827.83
2924,14503,31986240,164,3543.2600000000007
2925,12384,29808780,30,566.16
2926,16526,17465760,15,290.35999999999996
2927,14383,28970820,59,1247.69
2928,15839,30085140,65,1020.7400000000002
2929,12438,31035720,98,2906.85
2930,17536,16952220,3,76.5
2931,14222,16964160,41,683.17
2932,12444,30430620,177,5005.46
2933,13291,18843000,42,361.10999999999996
2934,16450,19365660,11,311.92
2935,13813,28865520,71,1353.4099999999999
2936,14808,28871700,256,2175.3699999999985
2937,12833,19718400,24,417.37999999999994
2938,15850,30606480,97,238.85000000000008
2939,15051,30265920,143,1391.6100000000001
2940,15374,21173580,3,168.0
2941,13296,20409600,5,87.4
2942,17331,21612540,1,175.2
2943,17386,31633320,28,2686.42
2944,16498,18340860,16,86.12
2945,17693,20508360,18,187.02
2946,13106,21180240,2,59.5
2947,12837,17307660,12,134.1
2948,15389,17394720,1,500.0
2949,12904,30694080,72,509.5799999999999
2950,13667,19379760,87,305.0199999999998
2951,17948,19542720,1,358.56000000000006
2952,12704,31639740,90,2220.84
2953,15438,20929980,25,156.57999999999998
2954,13678,19187280,16,232.60000000000005
2955,12627,31376460,230,4478.53
2956,18013,18855900,31,187.29000000000005
2957,16474,31638960,368,1811.47
2958,12697,30441060,43,939.0199999999999
2959,13277,30934500,8,258.4
2960,13200,30611340,46,870.0900000000001
2961,15280,17398080,16,113.12
2962,17408,18160020,2,32.65
2963,15920,18947100,60,167.49999999999997
2964,16989,31651980,12,1133.25
2965,15118,20672880,1,244.8
2966,14024,21783840,16,327.7
2967,13763,26808420,17,1689.4599999999998
2968,16866,20137200,11,207.73999999999998
2969,12635,24547080,101,1689.1799999999994
2970,14918,22303440,45,1610.15
2971,12716,31969740,69,1053.4899999999996
2972,12610,30330480,111,2057.99
2973,14034,30346560,92,512.0199999999999
2974,15618,29462880,49,747.031
2975,12461,24136260,35,826.8800000000001
2976,14567,29223060,34,1524.46
2977,16829,18757320,11,197.22
2978,14351,18070200,1,51.0
2979,14305,26118180,110,1803.7600000000002
2980,15639,20671440,25,425.31999999999994
2981,13075,21088380,22,919.61
2982,15016,17379600,20,170.04
2983,14327,18163920,12,311.65000000000003
2984,13925,29133240,45,616.6499999999999
2985,14079,21527040,12,375.09999999999997
2986,12379,25234980,41,850.29
2987,12722,24906240,57,904.33
2988,15369,19809900,1,-1592.49
2989,15942,20738100,14,337.43999999999994
2990,14495,27921720,6,123.8
2991,13991,31218720,86,850.63
2992,17159,30421560,102,1534.7300000000002
2993,12571,28864380,34,519.61
2994,15507,17463180,46,492.35999999999996
2995,16009,30356700,90,992.7099999999999
2996,13109,32069520,50,766.8400000000001
2997,12548,17910540,5,95.19999999999999
2998,13850,24658440,94,1586.8099999999995
2999,17101,31383060,42,1621.73
3000,14053,21535260,4,260.25
3001,17155,30773520,20,251.7
3002,17877,17555640,12,237.61
3003,14459,18853740,37,1837.9199999999996
3004,17899,18513120,32,155.79999999999998
3005,13224,27066840,109,2150.850000000001
3006,13895,30444540,119,2588.12
3007,16616,30960300,33,500.4200000000001
3008,16589,26115840,33,459.23999999999995
3009,17391,18149520,3,508.8
3010,17935,20321520,29,145.79
3011,16744,31293600,242,1304.7599999999998
3012,13167,30686280,65,791.3299999999998
3013,18101,31295460,41,223.64999999999998
3014,17229,23952600,47,318.76
3015,12534,21002400,63,1089.18
3016,15186,31041120,19,411.40999999999997
3017,14493,31650480,123,2362.84
3018,16012,29221140,94,1415.29
3019,16488,29394960,31,492.2
3020,12560,31814880,111,2101.39
3021,14002,20676540,47,529.73
3022,15585,17021520,31,455.30000000000007
3023,12450,18771300,8,197.88
3024,12828,32055540,56,1018.71
3025,17444,19539540,135,2940.0400000000013
3026,15004,19546740,158,1246.3199999999995
3027,12589,29814780,35,646.68
3028,12809,17736540,26,484.36
3029,15076,17366220,49,880.8500000000004
3030,16764,31979700,718,2758.249999999998
3031,17962,19979400,35,102.82999999999998
3032,18099,21281160,19,168.31000000000003
3033,17370,26012880,33,446.17999999999995
3034,12977,18778440,9,39.24
3035,16762,30597420,89,1501.3799999999999
3036,17703,29229900,55,798.74
3037,13388,21791340,36,627.1500000000001
3038,17941,20995440,2,304.56
3039,17514,21194340,40,208.65
3040,15198,24300960,10,193.64
3041,12885,26802840,72,1158.27
3042,17123,18325260,9,345.29999999999995
3043,17353,21113580,8,1740.0
3044,17724,27311220,45,995.65
3045,18180,31882380,119,1843.7499999999998
3046,14019,28259220,68,1398.96
3047,13023,26726460,40,689.9000000000001
3048,17694,20057640,15,283.12000000000006
3049,15506,30339900,164,979.2599999999999
3050,15120,21087540,22,343.8199999999999
3051,13186,28869240,84,1539.6899999999998
3052,16739,17398140,16,312.55000000000007
3053,13379,29999940,97,572.5600000000001
3054,12412,25840200,61,1226.8799999999999
3055,18112,31213020,26,352.69
3056,17110,17987520,12,163.29999999999998
3057,17046,18683880,22,642.0199999999999
3058,15776,20755200,18,241.62000000000003
3059,17768,31553760,105,2273.1800000000003
3060,13936,17486280,27,361.28
3061,18127,30605940,47,348.73
3062,18081,29145840,17,343.45000000000005
3063,16292,22140240,19,280.9
3064,17709,17638140,7,137.45
3065,12615,32078160,105,2291.19
3066,17298,23530620,30,498.4200000000001
3067,17879,17295000,6,178.51999999999998
3068,14117,19876980,3,90.0
3069,16257,17027100,2,46.95
3070,14104,18937440,21,216.20999999999998
3071,17312,20316360,14,644.3
3072,17349,16783380,9,110.75
3073,13669,27911160,9,218.54999999999998
3074,14937,27403380,35,1617.63
3075,17891,18272520,34,203.85999999999993
3076,17065,19894740,1,-112.35
3077,17984,19726380,48,152.68000000000006
3078,17642,21948300,40,712.2900000000001
3079,15901,30860220,116,363.88000000000005
3080,14511,31307940,71,1267.41
