,recency,frequency,monetary_value,CustomerID
2317,16684020,7,80.82,18281
2318,28518480,76,1604.4400000000003,15791
2319,16167360,22,160.71,15852
2320,16428000,10,213.70000000000002,14241
2321,25410060,53,797.71,12701
2322,22566420,13,270.4,13242
2323,11062740,10,310.05,14924
2324,25235220,62,1179.89,17058
2325,17638320,26,503.5999999999999,17630
2326,12714120,26,201.19,16965
2327,12800460,10,160.95,13229
2328,13841940,5,370.79999999999995,15063
2329,14274060,16,1028.56,15333
2330,11609220,22,379.50999999999993,14619
2331,32156880,49,530.08,16933
2332,13848780,16,311.3,13990
2333,31375260,23,485.88,17658
2334,14523720,6,157.9,17556
2335,30613560,73,408.57000000000005,16399
2336,23955840,124,682.4099999999999,13548
2337,31910880,44,663.4999999999999,14198
2338,31548300,110,1624.0499999999997,15172
2339,19875780,116,2714.269999999999,12840
2340,30093060,55,834.5700000000002,13835
2341,25933320,61,861.8899999999999,16266
2342,28454580,20,510.54,16325
2343,28357440,135,5203.509999999999,16258
2344,31280700,38,698.58,13258
2345,15055980,24,327.97,15314
2346,19474920,33,554.38,14891
2347,25495920,114,11056.93,12409
2348,23615220,68,1504.5600000000002,15625
2349,31205640,283,1894.11,16942
2350,30612120,15,336.4,17384
2351,31627620,105,2283.63,12684
2352,29570460,166,3167.7300000000005,16837
2353,32145600,99,1412.3200000000006,15237
2354,29492580,37,566.5799999999999,18150
2355,22988400,6,763.64,17268
2356,32154060,110,1661.4399999999998,15214
2357,13756980,13,459.4,12355
2358,29649840,71,2114.33,14691
2359,25506660,93,1554.48,14038
2360,32001780,145,671.77,17883
2361,11848740,19,314.45,16193
2362,32145660,39,528.33,17631
2363,24366120,34,716.3500000000001,12535
2364,30952560,87,1383.4900000000002,13995
2365,13323360,4,203.86999999999995,17394
2366,17726640,34,623.1600000000001,15258
2367,14876100,15,306.13,17176
2368,31213440,98,626.99,13546
2369,20312580,127,562.8999999999999,17265
2370,28358760,23,212.54000000000002,17928
2371,30777360,130,3982.72,12656
2372,16271700,15,311.26,17854
2373,31982100,249,967.4499999999998,15907
2374,31456020,112,2421.4700000000007,13658
2375,31377960,16,382.14,13657
2376,16263360,32,298.89000000000004,17124
2377,24388320,24,671.96,14628
2378,31019340,73,1387.99,15134
2379,12199500,58,1079.4,12354
2380,31809960,330,1052.55,14583
2381,15135180,1,179.0,14705
2382,18603240,34,554.2199999999999,14338
2383,30181980,110,781.2799999999997,15679
2384,13925280,40,259.43000000000006,14149
2385,14002140,22,738.6,12976
2386,29135040,44,740.78,15252
2387,29484840,115,2235.3,14700
2388,31540680,10,463.05,14853
2389,14365500,30,463.38000000000005,14489
2390,14001720,59,101.16999999999973,13235
2391,27838680,69,1649.3600000000001,15826
2392,25577220,26,1312.06,12516
2393,30247680,285,4595.8099999999995,14286
2394,12802860,10,112.32000000000002,14271
2395,13411080,2,185.39999999999998,14199
2396,17977860,23,416.79,12493
2397,12184080,23,73.50000000000003,12506
2398,30328020,55,1090.0299999999997,15489
2399,18332640,52,1145.8400000000001,17505
2400,12124920,37,511.31999999999994,15655
2401,12031860,8,101.18999999999998,13101
2402,13222800,8,134.8,16055
2403,13314060,1,534.24,17443
2404,14277960,23,63.440000000000005,17263
2405,22299720,28,581.83,15768
2406,28525620,6,778.0,17414
2407,22735440,75,1474.0600000000002,14246
2408,15062340,5,135.93,15042
2409,12041580,9,113.5,17217
2410,26716500,13,272.07,14819
2411,16528380,5,649.5,15098
2412,11612160,9,116.01,17601
2413,25240980,40,582.47,18232
2414,16344960,21,320.58,14622
2415,11930940,5,151.85000000000002,16617
2416,32155500,73,1070.71,17522
2417,26731020,46,1155.5400000000002,16184
2418,28795080,117,1233.3600000000001,15376
2419,13409580,9,208.36,16457
2420,13501260,17,90.12,15552
2421,27400560,92,1518.43,13213
2422,27134640,7,93.66,13283
2423,25425360,83,878.1999999999999,17731
2424,26792100,130,3189.8100000000004,14844
2425,29155500,668,7076.279999999999,16729
2426,27235200,68,1917.78,12457
2427,29479860,72,1124.59,16637
2428,15657540,9,228.8,13070
2429,16420680,26,412.5799999999999,12802
2430,11599980,23,429.6,15230
2431,14872860,9,257.7,13227
2432,29482200,135,869.35,14623
2433,14947500,54,860.1200000000002,13339
2434,15310680,28,455.8799999999999,12999
2435,28271820,88,1303.6299999999999,12463
2436,19199280,18,1014.8999999999999,18142
2437,14021580,2,715.4999999999999,18133
2438,12123120,10,127.14999999999998,15135
2439,31292700,415,1546.91,14704
2440,11594760,7,88.94999999999997,15212
2441,14626620,14,4.263256414560601e-14,13762
2442,30365760,108,3280.7500000000005,12406
2443,13917960,57,977.77,14920
2444,30082980,18,68.84,15863
2445,12032700,23,409.4000000000001,15225
2446,30871200,64,1214.72,17410
2447,30430500,24,607.71,14342
2448,14633760,19,349.54999999999995,13887
2449,15921420,2,39.12,16659
2450,30344100,111,780.4300000000001,17797
2451,15226980,42,267.16000000000014,17550
2452,12115920,23,454.24,13485
2453,29652660,78,1316.0700000000002,14921
2454,30790620,124,746.8299999999997,16261
2455,24036960,69,1140.21,16172
2456,14963820,5,163.20000000000002,13223
2457,20144520,10,160.35000000000002,18146
2458,13492620,5,93.75,18227
2459,13756740,17,111.14999999999999,18120
2460,30348840,65,1033.31,18221
2461,30156360,84,1959.3800000000003,16341
2462,11595660,12,416.8600000000001,15935
2463,30261720,75,3075.0400000000004,12910
2464,20498340,50,1269.84,13492
2465,24302280,18,437.6,12592
2466,26191680,15,190.25000000000003,13972
2467,11253000,14,112.55,18129
2468,31450680,20,463.65999999999997,12787
2469,28878420,28,408.9,16018
2470,11671140,32,1143.6000000000001,12769
2471,14527980,33,1384.25,13572
2472,15210420,8,144.8,12974
2473,31462440,80,1670.22,13647
2474,17987640,98,430.93999999999994,15976
2475,15909360,30,232.21,16117
2476,29646420,178,1519.0799999999997,16880
2477,29720400,49,882.24,18236
2478,31016760,80,1550.1299999999997,15117
2479,30339180,27,598.2,16298
2480,15149820,6,62.0,15729
2481,27755340,6,504.20000000000005,12863
2482,30345600,191,4067.29,12449
2483,19203600,82,1506.12,15265
2484,15146460,44,685.9299999999998,14009
2485,11498760,23,350.75,13740
2486,31557060,143,2618.2300000000005,14262
2487,30271800,64,1066.57,14948
2488,32164980,110,2024.9500000000007,16358
2489,11942760,33,252.24000000000004,18009
2490,31217940,329,1122.5299999999997,15436
2491,32149980,286,1388.3699999999997,15453
2492,11061720,14,266.4,15119
2493,28364460,127,3651.9700000000007,18079
2494,20149740,117,2293.6200000000003,15704
2495,22386240,26,1339.4500000000003,15734
2496,28870260,87,291.4100000000001,13544
2497,31640160,27,582.1,12695
2498,14702700,8,131.7,17455
2499,11250600,27,239.49000000000004,13570
2500,15903600,35,542.03,16230
2501,14879640,30,243.21999999999994,14647
2502,21865980,15,293.45000000000005,17531
2503,16159800,8,124.57,16849
2504,12020700,18,289.91,14339
2505,14038620,31,582.5899999999999,17970
2506,16183200,11,120.99,16611
2507,31463040,105,2058.0899999999997,18241
2508,31036680,11,688.6,14111
2509,26092860,104,1796.4800000000007,18235
2510,16262280,75,257.67999999999995,14375
2511,24379200,44,686.6700000000001,16309
2512,31024440,92,1339.4099999999999,12620
2513,25169340,228,1320.5599999999995,16370
2514,31375680,29,450.84,14173
2515,30091980,85,1658.3,13577
2516,30765840,70,1698.35,14834
2517,30932820,104,1767.5299999999995,15594
2518,32064000,21,582.9000000000001,15969
2519,32072940,201,3580.1299999999997,14132
2520,30606840,19,357.20000000000005,18040
2521,12828180,27,229.71000000000004,14311
2522,15843420,30,455.25,16529
2523,29561700,112,936.16,17289
2524,29824200,84,1353.8299999999997,17054
2525,15822960,6,124.73999999999998,17578
2526,32160000,117,1785.16,13510
2527,29993280,71,2043.7199999999998,13450
2528,19453860,42,626.77,15402
2529,13334460,7,308.32000000000005,16227
2530,14884440,25,180.93999999999997,15292
2531,11323260,8,185.64999999999998,17574
2532,25762380,69,1080.7599999999998,14561
2533,11862840,19,338.95000000000005,17697
2534,29472360,38,983.23,16232
2535,26025420,78,2232.49,18242
2536,27217800,29,376.64000000000004,17489
2537,11586180,34,377.2,12982
2538,25490940,15,307.76,13529
2539,28602180,70,1837.28,18287
2540,29740500,63,406.76,15184
2541,30353580,11,1717.36,15267
2542,30005580,100,1346.3799999999999,15411
2543,21015600,14,329.6,17615
2544,31554420,59,997.48,15434
2545,31973400,231,3868.2000000000003,12749
2546,30173640,46,721.9599999999999,17521
2547,31037640,167,3408.0600000000004,13437
2548,16444200,30,161.38000000000002,16113
2549,30332580,15,184.19,15124
2550,31457880,76,612.4300000000001,15073
2551,31635360,282,3640.67,16440
2552,31200720,59,1352.0399999999997,14859
2553,17293200,26,379.4,16484
2554,31286460,31,722.74,15561
2555,30247560,33,478.78000000000003,16008
2556,31556220,449,1692.9800000000002,16813
2557,28441320,95,623.9300000000001,16750
2558,27320280,27,813.1099999999999,14421
2559,31991580,131,2173.53,16076
2560,20758380,21,397.29,17926
2561,15148920,20,188.89,16448
2562,16692360,70,321.4299999999999,14823
2563,31895220,30,1027.9999999999998,16682
2564,11075400,7,104.9,15775
2565,30602160,29,582.6,13427
2566,14609820,9,171.45,17245
2567,30171480,17,974.54,14522
2568,27662760,49,888.8599999999999,17527
2569,31290960,91,1919.31,12674
2570,15659280,21,324.9200000000001,12790
2571,31388220,94,2986.1499999999996,12670
2572,27838440,29,559.97,14273
2573,26624880,45,714.42,15757
2574,14696640,1,59.8,13391
2575,29574660,28,519.44,13643
2576,26095980,35,666.3300000000002,13741
2577,13666380,14,141.86,13561
2578,30876780,88,784.4600000000002,15743
2579,28948800,14,189.48999999999998,17166
2580,18940200,18,599.9,14905
2581,16507740,18,270.03000000000003,15609
2582,30070440,52,916.1200000000001,13549
2583,30430140,44,1389.4099999999999,13516
2584,22905300,69,3717.35,14364
2585,14087220,12,1351.4499999999998,12770
2586,19203900,56,980.98,12717
2587,13402440,29,608.65,15147
2588,12806640,16,112.25000000000004,17893
2589,17717820,17,363.4,13856
2590,23340900,49,1364.6999999999998,15095
2591,24122700,11,234.60000000000002,15462
2592,25763280,50,611.0899999999999,14152
2593,31473360,121,10327.110000000002,15251
2594,14341620,40,1303.9099999999999,15813
2595,16083960,2,52.0,14682
2596,30689040,29,304.47,15163
2597,15921660,28,506.8000000000001,13885
2598,27329040,39,638.0600000000002,18160
2599,31568040,168,3781.74,12562
2600,27388980,21,372.9,16239
2601,16513800,26,506.18999999999994,16614
2602,31457940,57,869.46,13203
2603,30689280,144,2068.1499999999996,14482
2604,17288820,29,468.95000000000005,13005
2605,11927520,21,406.48000000000013,16947
2606,29398140,38,980.3099999999998,18170
2607,11436360,21,112.75000000000001,16697
2608,11685300,34,168.4,17367
2609,14518620,35,592.8800000000001,16116
2610,31808520,168,1531.5099999999998,16283
2611,32230860,4,2.9,16446
2612,30772740,45,1352.75,15116
2613,28874760,42,650.4099999999999,16969
2614,22209540,87,353.8599999999999,17252
2615,26009760,105,1740.6299999999999,13134
2616,12108960,3,157.2,14148
2617,29752380,121,869.6799999999998,17109
2618,13399500,13,252.06000000000003,13711
2619,16355400,12,199.15000000000003,16832
2620,30954900,228,3957.000000000001,14277
2621,25935000,136,4149.280000000001,13555
2622,12715740,62,524.52,15891
2623,13416360,3,265.2,14423
2624,14976360,30,339.59999999999997,13737
2625,29761560,20,681.9100000000001,18135
2626,30254340,182,650.4300000000001,16469
2627,29488680,235,1469.45,16348
2628,22732800,2,716.0,17029
2629,15150180,16,291.0,13479
2630,27662820,43,700.63,17734
2631,20051880,61,1291.7499999999998,15108
2632,18603600,72,473.8099999999999,15349
2633,16421280,14,591.75,13811
2634,13760880,8,109.12999999999998,14699
2635,24742200,47,1010.5999999999998,16229
2636,29386320,91,806.5700000000002,15952
2637,31536780,132,2191.22,13365
2638,26195160,110,1491.7000000000003,13320
2639,15480000,30,582.7299999999999,12426
2640,15919080,21,319.0199999999999,16967
2641,31818780,103,3794.4900000000002,13435
2642,26465160,102,654.5999999999999,14651
2643,30955020,87,537.74,17345
2644,31464360,278,4684.240000000001,15152
2645,22389060,41,574.2600000000001,14323
2646,12027300,7,150.3,15717
2647,15132840,19,557.3,17955
2648,30951060,197,1447.1400000000003,14591
2649,29484840,96,405.62,18036
2650,12116160,27,267.03000000000003,15517
2651,12617160,11,205.7,17670
2652,27916620,75,818.8199999999999,17764
2653,11679720,22,486.1,12639
2654,27924420,39,731.9,16099
2655,13427400,5,67.94999999999999,14393
2656,16090800,3,59.5,13682
2657,25237500,82,1799.33,13562
2658,31546320,65,1071.24,15745
2659,19533300,47,1063.4599999999998,12815
2660,24046200,155,3090.85,15491
2661,16085580,23,275.28,14512
2662,28440780,102,675.27,16418
2663,22911420,21,418.1,12593
2664,13509480,6,199.85000000000002,13723
2665,30163860,55,1466.8700000000003,13692
2666,12618660,24,413.46000000000004,16834
2667,17637660,14,214.06,16647
2668,31548900,327,1620.9299999999994,14178
2669,27062880,111,1419.5399999999997,15128
2670,16242780,5,103.25000000000001,14542
2671,16512840,14,149.89,17234
2672,12814320,5,93.35,17991
2673,11496420,31,463.75,15109
2674,30940440,113,2042.1500000000003,14640
2675,31464900,84,2874.72,14005
2676,30700740,118,1553.66,16369
2677,11843700,15,232.48000000000002,18213
2678,30956400,60,1041.68,13719
2679,16949580,62,833.7799999999997,16644
2680,16869780,19,264.62,15912
2681,13224060,18,288.59999999999997,17501
2682,30432900,85,1383.7,16463
2683,14886660,6,143.10000000000002,15705
2684,15486420,43,247.14,17051
2685,15832140,22,119.93000000000002,14453
2686,18861840,11,70.44,16581
2687,28439580,67,981.86,16188
2688,23163840,6,149.05,13003
2689,30690600,10,186.23000000000002,14551
2690,12019320,9,166.85,14326
2691,14013960,8,101.39999999999999,16006
2692,30862140,90,1843.0600000000004,17469
2693,15485040,24,222.05,15897
2694,29816340,217,1842.56,17015
2695,25506720,21,819.29,13220
2696,29992680,52,761.74,15599
2697,13486380,1,76.32000000000001,15668
2698,31537740,126,2757.0699999999997,14626
2699,31553940,11,151.23,14287
2700,29740920,179,2848.23,12473
2701,15749160,11,346.98,13062
2702,17571840,75,429.87,14998
2703,13836480,55,2044.3700000000003,17597
2704,25933020,30,545.0,12987
2705,11065380,5,129.45,16623
2706,13392240,1,179.0,16990
2707,31026360,50,843.48,17624
2708,17662020,101,1029.2599999999995,14584
2709,22397760,76,3864.4400000000005,18073
2710,16089720,7,110.55000000000001,16963
2711,15923820,92,1000.2700000000002,15508
2712,31296900,51,797.96,13389
2713,23009100,32,1314.45,14973
2714,16264560,13,198.57,17987
2715,12209100,13,225.14999999999995,16587
2716,14711520,7,172.29000000000002,18048
2717,22929060,29,122.13999999999999,18018
2718,16176060,31,394.14000000000004,15386
2719,24127560,58,1037.59,16175
2720,24993660,11,380.64,12871
2721,32000400,129,1625.0500000000004,16987
2722,27837360,27,618.27,12596
2723,31630980,270,4867.989999999998,12700
2724,25330380,48,810.5699999999999,16624
2725,27073920,253,2404.17,17589
2726,30761520,65,1737.8200000000002,13456
2727,30165060,179,740.79,17974
2728,13489260,3,404.40000000000003,16319
2729,21865620,42,512.1200000000001,17429
2730,11418600,31,136.04,17972
2731,30682980,43,604.6400000000001,17664
2732,29737140,119,2183.04,16628
2733,30158940,44,682.9100000000001,15582
2734,14635260,4,89.0,12353
2735,24735120,52,2445.91,14163
2736,31557840,43,806.9000000000002,17115
2737,31540080,82,1599.9700000000003,17828
2738,14517780,16,389.00999999999993,12690
2739,27999000,18,272.03999999999996,13917
2740,29828280,286,2464.8900000000003,12517
2741,30428520,152,617.99,14593
2742,28790640,44,544.1800000000001,13617
2743,11856420,64,229.58999999999997,13474
2744,32232660,95,2556.6800000000003,14397
2745,23612580,18,297.95000000000005,13466
2746,27946140,60,816.8799999999999,17169
2747,28956300,28,775.18,16825
2748,21629100,38,1037.42,15985
2749,24653940,7,356.85,14500
2750,30257700,46,1039.3,13131
2751,28437240,3,-8.15,16454
2752,12800220,14,259.45,15143
2753,29575320,61,1015.29,13867
2754,13931160,18,348.15000000000003,13052
2755,12120900,18,307.46,17120
2756,30775500,132,585.79,17360
2757,32174880,287,1201.5100000000002,16794
2758,28786620,40,895.1299999999999,15865
2759,30777300,153,2878.1499999999996,16633
2760,26196000,37,869.6699999999998,12694
2761,22919340,40,1135.04,17242
2762,31028100,81,1121.21,15737
2763,11421840,15,246.04000000000008,17278
2764,13316220,4,297.78000000000003,18220
2765,29654340,42,890.3400000000003,14240
2766,14102760,28,519.68,14873
2767,25930680,101,5116.13,17061
2768,12638040,38,358.37999999999994,16823
2769,21291060,10,3276.4000000000005,17723
2770,15655860,26,457.3400000000001,13398
2771,30670560,2,1231.5,18080
2772,31643400,48,1429.64,16103
2773,18683640,29,734.1299999999999,16146
2774,14266560,13,112.80000000000001,14689
2775,14365920,20,369.2,14888
2776,15301560,1,3096.0,13135
2777,15655320,19,139.35000000000002,16483
2778,15920280,8,349.1,15405
2779,11433840,8,313.79999999999995,13484
2780,26735460,78,1201.9599999999996,13055
2781,27316800,85,2218.0200000000004,12876
2782,15315720,1,207.50000000000003,16323
2783,18867360,36,0.0,18072
2784,30162300,147,2117.02,13632
2785,17735460,116,2242.0100000000007,15665
2786,31894620,102,1625.97,14759
2787,15832740,70,9861.380000000003,12590
2788,15223800,4,271.85,14816
2789,32153400,93,4670.08,15187
2790,14705280,58,600.07,13243
2791,16505040,8,72.0,13686
2792,30330300,57,1367.6100000000001,13308
2793,14710500,8,255.11999999999998,16226
2794,11613360,15,579.0,17142
2795,13666080,66,354.7999999999999,13642
2796,13935060,17,413.85,14288
2797,27227220,20,249.74,17190
2798,27740460,69,1800.07,16249
2799,28371900,99,693.3199999999999,13601
2800,28365000,61,1180.4,15630
2801,31637640,28,454.3299999999999,16038
2802,12641160,28,160.54,12573
2803,12809580,28,440.0,14022
2804,14431620,10,357.9800000000001,13976
2805,26452080,227,4282.88,13505
2806,31882980,28,640.83,13417
2807,14612760,10,155.89999999999998,17871
2808,15308100,33,559.8699999999999,16275
2809,31976760,50,1930.1500000000003,14655
2810,26444580,86,1351.09,12886
2811,24901260,65,1100.9,17047
2812,27061920,109,662.5899999999999,14451
2813,31454640,39,774.8999999999999,15414
2814,12715980,10,203.95,17187
2815,28786080,27,680.1800000000001,13524
2816,14009940,40,334.54,14988
2817,15491340,12,207.15,15925
2818,21528840,26,465.67999999999995,13248
2819,25601940,7,680.02,16872
2820,30252180,4,596.1,18246
2821,27759360,129,2662.06,12360
2822,18922740,18,315.06,16091
2823,32241900,274,3848.55,15804
2824,29641800,37,1051.9499999999998,15027
2825,30414060,11,169.55,13962
2826,12213420,11,184.64,13482
2827,31209660,159,853.72,16877
2828,24546720,110,1641.2000000000003,14837
2829,30762840,31,3204.1600000000003,16107
2830,26122680,202,1979.2999999999997,18204
2831,23353260,103,801.49,16806
2832,11854320,29,175.27,17582
2833,23701800,53,1019.7600000000001,13376
2834,28175940,385,1701.9400000000003,16007
2835,11606400,52,1345.6200000000003,14154
2836,32144220,263,4660.01,14191
2837,13764300,6,92.72,12821
2838,26628240,21,414.04,17483
2839,30679020,54,756.64,14883
2840,30945840,377,4227.7,12757
2841,31888380,42,964.6800000000001,14931
2842,23605860,23,1240.2,17588
2843,31892700,35,679.83,16642
2844,23784840,6,529.62,14463
2845,29403480,34,658.8799999999999,16357
2846,31371300,191,3317.9700000000003,16818
2847,11249940,26,476.49,12447
2848,26625900,73,1108.38,15730
2849,31639560,106,2199.3099999999995,15123
2850,16264680,24,594.9000000000001,16763
2851,31294020,55,883.1500000000002,14597
2852,10991940,8,102.11999999999998,14981
2853,11244720,12,110.97,13508
2854,22816320,23,552.0,12363
2855,12211980,11,180.09999999999997,12622
2856,13322820,6,75.66,16610
2857,13490460,4,59.9,17174
2858,27752760,101,810.4999999999999,13637
2859,30769860,101,2102.09,14515
2860,21952020,40,605.6300000000001,13888
2861,28266240,12,3148.2,14145
2862,27575400,62,383.68000000000006,15440
2863,19968180,10,325.7,17866
2864,17567400,67,180.35000000000002,15041
2865,28358460,3,95.85,17024
2866,19196580,58,165.07000000000005,14552
2867,21170820,15,275.88,12750
2868,24034500,29,572.2,12816
2869,20063460,45,196.0,17660
2870,27757440,13,924.5999999999999,13805
2871,31653960,36,1227.2999999999997,17584
2872,23703540,51,636.1400000000001,15829
2873,30592980,72,1382.7400000000002,14116
2874,17477880,10,190.53000000000003,15412
2875,22140600,31,485.19000000000005,13116
2876,21531060,28,462.65999999999997,14331
2877,28554060,35,260.16999999999996,15014
2878,24992340,49,777.53,13563
2879,31555260,52,1301.4399999999998,12919
2880,30433740,84,642.17,17779
2881,19360860,11,179.17,15895
2882,29825640,60,1093.68,15608
2883,30785760,95,834.9899999999999,17759
2884,17654940,9,158.85,13937
2885,19970040,3,-451.42,15802
2886,25769400,15,322.41,16342
2887,30339360,129,805.6199999999999,16869
2888,17901480,6,131.45,14795
2889,31283820,22,380.35,17031
2890,20077200,19,301.03,15623
2891,19549920,29,187.91999999999996,14722
2892,31912020,6,220.10000000000002,13079
2893,26713800,58,1174.35,15306
2894,20331540,8,197.90000000000003,16178
2895,30435900,125,1299.2300000000005,15494
2896,18507660,29,384.7999999999999,13833
2897,31031040,21,379.65,13589
2898,31904040,179,1080.62,16200
2899,20079540,26,559.7,14400
2900,21197760,2,594.0,12917
2901,18593580,9,289.96000000000004,17464
2902,27732600,99,3497.14,15505
2903,21106380,46,122.46999999999997,14076
2904,31892580,18,280.52000000000004,16149
2905,17377860,22,303.93,13343
2906,29042880,39,6748.4,12830
2907,31470660,53,511.88,15467
2908,20674860,29,182.95999999999998,15746
2909,31815780,193,1797.5700000000006,17750
2910,31808160,37,663.81,14720
2911,18065460,3,339.3,16545
2912,19448760,13,309.4,14847
2913,20399700,26,194.9,14100
2914,30702480,101,2298.93,15105
2915,29208360,126,2409.8999999999996,12397
2916,16772820,12,236.2600000000001,12732
2917,30873360,55,915.3000000000001,15253
2918,31977540,155,2313.14,13994
2919,20320620,3,147.12,12864
2920,18247020,13,127.1,15578
2921,30768420,57,827.83,13681
2922,31986240,164,3543.2600000000007,14503
2923,29808780,30,566.16,12384
2924,17465760,15,290.35999999999996,16526
2925,28970820,59,1247.69,14383
2926,30085140,65,1020.7400000000002,15839
2927,31035720,98,2906.85,12438
2928,16952220,3,76.5,17536
2929,16964160,41,683.17,14222
2930,30430620,177,5005.46,12444
2931,18843000,42,361.10999999999996,13291
2932,19365660,11,311.92,16450
2933,28865520,71,1353.4099999999999,13813
2934,28871700,256,2175.3699999999985,14808
2935,19718400,24,417.37999999999994,12833
2936,30606480,97,238.85000000000008,15850
2937,30265920,143,1391.6100000000001,15051
2938,21173580,3,168.0,15374
2939,20409600,5,87.4,13296
2940,21612540,1,175.2,17331
2941,31633320,28,2686.42,17386
2942,18340860,16,86.12,16498
2943,20508360,18,187.02,17693
2944,21180240,2,59.5,13106
2945,17307660,12,134.1,12837
2946,17394720,1,500.0,15389
2947,30694080,72,509.5799999999999,12904
2948,19379760,87,305.0199999999998,13667
2949,19542720,1,358.56000000000006,17948
2950,31639740,90,2220.84,12704
2951,20929980,25,156.57999999999998,15438
2952,19187280,16,232.60000000000005,13678
2953,31376460,230,4478.53,12627
2954,18855900,31,187.29000000000005,18013
2955,31638960,368,1811.47,16474
2956,30441060,43,939.0199999999999,12697
2957,30934500,8,258.4,13277
2958,30611340,46,870.0900000000001,13200
2959,17398080,16,113.12,15280
2960,18160020,2,32.65,17408
2961,18947100,60,167.49999999999997,15920
2962,31651980,12,1133.25,16989
2963,20672880,1,244.8,15118
2964,21783840,16,327.7,14024
2965,26808420,17,1689.4599999999998,13763
2966,20137200,11,207.73999999999998,16866
2967,24547080,101,1689.1799999999994,12635
2968,22303440,45,1610.15,14918
2969,31969740,69,1053.4899999999996,12716
2970,30330480,111,2057.99,12610
2971,30346560,92,512.0199999999999,14034
2972,29462880,49,747.031,15618
2973,24136260,35,826.8800000000001,12461
2974,29223060,34,1524.46,14567
2975,18757320,11,197.22,16829
2976,18070200,1,51.0,14351
2977,26118180,110,1803.7600000000002,14305
2978,20671440,25,425.31999999999994,15639
2979,21088380,22,919.61,13075
2980,17379600,20,170.04,15016
2981,18163920,12,311.65000000000003,14327
2982,29133240,45,616.6499999999999,13925
2983,21527040,12,375.09999999999997,14079
2984,25234980,41,850.29,12379
2985,24906240,57,904.33,12722
2986,19809900,1,-1592.49,15369
2987,20738100,14,337.43999999999994,15942
2988,27921720,6,123.8,14495
2989,31218720,86,850.63,13991
2990,30421560,102,1534.7300000000002,17159
2991,28864380,34,519.61,12571
2992,17463180,46,492.35999999999996,15507
2993,30356700,90,992.7099999999999,16009
2994,32069520,50,766.8400000000001,13109
2995,17910540,5,95.19999999999999,12548
2996,24658440,94,1586.8099999999995,13850
2997,31383060,42,1621.73,17101
2998,21535260,4,260.25,14053
2999,30773520,20,251.7,17155
3000,17555640,12,237.61,17877
3001,18853740,37,1837.9199999999996,14459
3002,18513120,32,155.79999999999998,17899
3003,27066840,109,2150.850000000001,13224
3004,30444540,119,2588.12,13895
3005,30960300,33,500.4200000000001,16616
3006,26115840,33,459.23999999999995,16589
3007,18149520,3,508.8,17391
3008,20321520,29,145.79,17935
3009,31293600,242,1304.7599999999998,16744
3010,30686280,65,791.3299999999998,13167
3011,31295460,41,223.64999999999998,18101
3012,23952600,47,318.76,17229
3013,21002400,63,1089.18,12534
3014,31041120,19,411.40999999999997,15186
3015,31650480,123,2362.84,14493
3016,29221140,94,1415.29,16012
3017,29394960,31,492.2,16488
3018,31814880,111,2101.39,12560
3019,20676540,47,529.73,14002
3020,17021520,31,455.30000000000007,15585
3021,18771300,8,197.88,12450
3022,32055540,56,1018.71,12828
3023,19539540,135,2940.0400000000013,17444
3024,19546740,158,1246.3199999999995,15004
3025,29814780,35,646.68,12589
3026,17736540,26,484.36,12809
3027,17366220,49,880.8500000000004,15076
3028,31979700,718,2758.249999999998,16764
3029,19979400,35,102.82999999999998,17962
3030,21281160,19,168.31000000000003,18099
3031,26012880,33,446.17999999999995,17370
3032,18778440,9,39.24,12977
3033,30597420,89,1501.3799999999999,16762
3034,29229900,55,798.74,17703
3035,21791340,36,627.1500000000001,13388
3036,20995440,2,304.56,17941
3037,21194340,40,208.65,17514
3038,24300960,10,193.64,15198
3039,26802840,72,1158.27,12885
3040,18325260,9,345.29999999999995,17123
3041,21113580,8,1740.0,17353
3042,27311220,45,995.65,17724
3043,31882380,119,1843.7499999999998,18180
3044,28259220,68,1398.96,14019
3045,26726460,40,689.9000000000001,13023
3046,20057640,15,283.12000000000006,17694
3047,30339900,164,979.2599999999999,15506
3048,21087540,22,343.8199999999999,15120
3049,28869240,84,1539.6899999999998,13186
3050,17398140,16,312.55000000000007,16739
3051,29999940,97,572.5600000000001,13379
3052,25840200,61,1226.8799999999999,12412
3053,31213020,26,352.69,18112
3054,17987520,12,163.29999999999998,17110
3055,18683880,22,642.0199999999999,17046
3056,20755200,18,241.62000000000003,15776
3057,31553760,105,2273.1800000000003,17768
3058,17486280,27,361.28,13936
3059,30605940,47,348.73,18127
3060,29145840,17,343.45000000000005,18081
3061,22140240,19,280.9,16292
3062,17638140,7,137.45,17709
3063,32078160,105,2291.19,12615
3064,23530620,30,498.4200000000001,17298
3065,17295000,6,178.51999999999998,17879
3066,19876980,3,90.0,14117
3067,17027100,2,46.95,16257
3068,18937440,21,216.20999999999998,14104
3069,20316360,14,644.3,17312
3070,16783380,9,110.75,17349
3071,27911160,9,218.54999999999998,13669
3072,27403380,35,1617.63,14937
3073,18272520,34,203.85999999999993,17891
3074,19894740,1,-112.35,17065
3075,19726380,48,152.68000000000006,17984
3076,21948300,40,712.2900000000001,17642
3077,30860220,116,363.88000000000005,15901
3078,31307940,71,1267.41,14511
3079,31289700,57,669.1100000000001,17299
